Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool
"RT @AskAnshul: His passport @DelhiPolice, @HMOIndia, @MEAIndia, @DrSJaishankar. This citizen of Sri Lanka is in farmers' protest in India.…",2021-02-09 22:10:15,1359263367483977728,Ajey18002335,,,1268,0,en,Twitter for Android,,,False
"RT @Markyles: Farmers 'are embracing regenerative farming and sustainability’ to improve product &amp; financial outcomes, while their reps, th…",2021-02-09 22:10:15,1359263367202938880,Stephen67843639,,,7,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:10:11,1359263352585789443,dharanawho,,,20335,0,en,Twitter Web App,,,False
"RT @jagjitvaheguru: For everyone who has not seen this yet. The lawyer, Prashant Bhushan, for farmers in Supreme Court in a older video of…",2021-02-09 22:10:09,1359263343593324546,LoneStarPanjabi,,,10,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:10:07,1359263335057924101,AyomideAkinde10,,,20335,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:10:06,1359263329487704065,ParrySingh007,,,930,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:10:05,1359263326723846146,Mayo_Zedong,,,20335,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:10:03,1359263319580946432,celayoy,,,20335,0,en,Twitter for Android,,,False
"The Maryland Agricultural Water Quality Cost-Share (MACS) Program provides farmers with grants to cover up to 87.5% of the cost to install best management practices on their #farms to prevent erosion, manage nutrients, &amp; safeguard #water quality. More: https://t.co/DGGXe8J42m https://t.co/LbqFgDR8Q9",2021-02-09 22:10:03,1359263319127969796,MontgomeryMDSCD,,,0,0,en,Hootsuite Inc.,,,False
"RT @AmritpalkaurTi2: Today's Hashtag:

#FarmersCallPMforDebate

Farmers would like Modi to come and debate with them and show his guts and…",2021-02-09 22:10:03,1359263315852099588,bundi_ku,,,29,0,en,Twitter for iPhone,,,False
RT @PoliticalKida: Renowned Economist Manmohan Singh Explaining How Farmers Can Make More Profit With Help Of Private Players. https://t.co…,2021-02-09 22:10:01,1359263311410327552,twi_vinni,,,1012,0,en,Twitter for iPad,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:10:00,1359263306654048271,Yumi_Pomn,,,20335,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:59,1359263300459126784,Olufisiayo,,,20335,0,en,Twitter for Android,,,False
"Azad wasn't appreciated whenever he spoke in the house. 
Jha is appreciating BS intended to drive a wedge in Congress by openly supporting one vocal section in Congress.
Modi dsn't have a word for the over 200 farmers who died ar the border. This is fake. 
https://t.co/X3Iv9Yl9B3",2021-02-09 22:09:58,1359263295790669824,aayeff1,,,2,3,en,Twitter for Android,,,True
@LFC_Brett Yeh but he’d absolute ball in that french farmers league,2021-02-09 22:09:57,1359263294318649345,domLfc,,,0,0,en,Twitter for iPhone,1359261971867185153,1141720746525376512,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:56,1359263290136924161,Queue_SS,,,20335,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:55,1359263282767486977,loose____cannon,,,20335,0,en,Twitter for iPhone,,,False
"RT @Kisanektamorcha: Govt has straight away lied in Parliament that farmers do not know what's black in the farm laws. 
We call P.M. for an…",2021-02-09 22:09:50,1359263262676713473,Ravneet84152050,,,6458,0,en,Twitter for iPhone,,,False
RT @RDNS_TAI: Remember when the leader of the Nationals couldn’t name a single time his party had sided with farmers over the demands of th…,2021-02-09 22:09:48,1359263252987846659,geoffrey_payne,,,115,0,en,Twitter Web App,,,True
"RT @LicypriyaK: Farmers will win! ✊🏻

#FarmersProtest #Rihanna",2021-02-09 22:09:45,1359263243282251777,nitinkamble786,,,7967,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:45,1359263242175078400,ArrowVG,,,20335,0,en,Twitter for iPhone,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:09:44,1359263236860776449,Deep14Mann,,,930,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:42,1359263229428572165,yurgirlfran,,,20335,0,en,Twitter for Android,,,False
"RT @RepSwalwell: The USA and India were built by small farmers, diversity, and democracy. We cannot stray from our shared values. 

India m…",2021-02-09 22:09:42,1359263227838824452,nirdeep_kaur,,,1796,0,en,Twitter for iPhone,,,False
"RT @itsdevilkhan: Where is PM of India? Farmers are calling you for debate.
#भाग_मोदी_किसान_आया
#मोदी_जुमलाजीवी_है
#भाषणजीवीPM
#आंदोलनजीवी_…",2021-02-09 22:09:40,1359263222906253313,MKharaud,,,66,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:09:40,1359263222268710912,GlimmerShimmers,,,930,0,en,Twitter for iPhone,,,False
@SecBlinken @DrSJaishankar This partnership is being compromised by atrocities in Kashmir and unfair treatment of farmers Muslims and outcasts. You must be seen to be fair amd honest as opposed to previous administrations. I am really pinning my hopes with you.,2021-02-09 22:09:39,1359263215180337153,AshKhwaja,,,0,0,en,Twitter for iPhone,1359221087511396362,1350150750966603777,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:09:39,1359263215054594048,sjforman99,,,2404,0,en,Twitter Web App,,,False
RT @rnijjar_: WHY ARE THE UK GOVERNMENT STILL ACTING SO OBLIVIOUS TOWARDS THE FARMERS PROTEST??????? #FarmersProtest,2021-02-09 22:09:38,1359263213888688136,sonalaujla,,,8,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:38,1359263213200760834,_prabhL,,,20335,0,en,Twitter for Android,,,False
@lomton Farmers league,2021-02-09 22:09:38,1359263211980263427,aaron_kayy,,,0,0,en,Twitter for iPhone,1359259074584526848,206332289,False
"RT @unitedsikhs: 7 BAILS GRANED with your support &amp; efforts of our legal aid team. 

We are working in conjunction with FarmersUnions so im…",2021-02-09 22:09:36,1359263205399269379,NavJammu,,,8,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:36,1359263202954014721,cougarnips,,,20335,0,en,Twitter for iPhone,,,False
"@BravesHerbert That farmers carry he was doing yesterday is no joke

Take it from a guy who's carried way too many 5 gallon buckets just like that",2021-02-09 22:09:35,1359263201486114818,jonesbwp,,,0,0,en,Twitter for Android,1359237172134637575,398474303,False
"RT @DroveCar: @AmandaCerny Amanda,
Would you support the millions of real farmers who are against these protests and support the govt with…",2021-02-09 22:09:33,1359263193449734146,humanitarian183,,,7,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:32,1359263188840185861,AmalTakaza,,,20335,0,en,Twitter for Android,,,False
"RT @business: Farmers Edge, a firm that uses AI to help growers improve crop yields, filed documents to sell shares in a Canada IPO https:/…",2021-02-09 22:09:31,1359263185249980418,AmitGupta402,,,14,0,en,Twitter for Android,,,False
"RT @NandkishorRAGA: The farmers invited the Prime Minister for an open debate on agricultural law.  
#FarmersCallPMforDebate https://t.co/s…",2021-02-09 22:09:31,1359263184977358852,liz_ninan,,,832,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:09:28,1359263172205572096,singh79681119,,,930,0,en,Twitter for iPhone,,,False
RT @Polymat43955419: I saw an Aljazeera's news item on Buhari's loans to rice farmers in the North...dude provided 600m USD in loans for fa…,2021-02-09 22:09:26,1359263163687043072,Micraph2020,,,32,0,en,Twitter for Android,,,False
RT @AskAnshul: A citizen of Sri Lanka in farmers' protest. https://t.co/GRhrwzKfDd,2021-02-09 22:09:26,1359263160604131329,techietushar_,,,2517,0,en,Twitter for Android,,,False
"RT @RDNS_TAI: Things the Nats want on our farms:

More coal mines
More fracking wells
More gas pipelines

Things the Nats don’t want to giv…",2021-02-09 22:09:25,1359263160348200965,geoffrey_payne,,,210,0,en,Twitter Web App,,,False
RT @USDA: USDA Chief of Staff Katharine Ferguson provides a statement on the Emergency Relief for Farmers of Color Act https://t.co/TVOY3IM…,2021-02-09 22:09:25,1359263157856866305,YoungFarmers,,,10,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:23,1359263149451603969,wyaoec,,,20335,0,en,Twitter Web App,,,False
"RT @ndtv: ""Ready For Talks But..."": Farmers Respond To PM's ""Andolan Jeevi"" Remark https://t.co/bpu8dzWEAZ https://t.co/cojAWa912g",2021-02-09 22:09:21,1359263139716603908,MalkitS34968254,,,34,0,en,Twitter for Android,,,False
"@ClaudiaWebbe Farmers across the whole country are protesting , And the PrimeMinister is lying in parliament saying only a few farmers are against it.

https://t.co/chhhifMpyP",2021-02-09 22:09:20,1359263138776944642,mani262002,,,0,0,en,Twitter Web App,1358702295865778177,50997451,False
"RT @Rajvindermaan19: Hey @narendramodi If you think farm laws are good then come &amp; debate with farmers.

#FarmersCallPMforDebate 
#FarmersP…",2021-02-09 22:09:20,1359263138592432128,MKharaud,,,17,0,en,Twitter for Android,,,False
"RT @amnesty: The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongo…",2021-02-09 22:09:20,1359263136474427393,Harps1,,,289,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:19,1359263135102820354,ana_parmarr,,,20336,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:19,1359263131978108933,docsquiddy,,,20336,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:16,1359263122125643778,__TrillRusse11,,,20336,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:14,1359263113984507906,Mrbluemagoo,,,20336,0,en,Twitter for iPhone,,,False
"All aboard the Indian #FarmersProtest bandwagon. May the loudest, boldest responses win. Coz it's important for everyone that Amanda knows what's best for farmers.

#IndiaAgainstPropaganda https://t.co/opaDa2EK8h",2021-02-09 22:09:13,1359263108326256643,jinxedenigma,,,0,0,en,Twitter for Android,,,True
"@ryxcommar @quantian1 In class: ""Bakers buy the right to buy wheat at the current price and farmers buy the right to sell wheat at the current price. This way, the markets help them hedge against future uncertainty""

IRL: ""Jesus fucking Christ please don't buy options!""",2021-02-09 22:09:12,1359263104803106818,DecadentPuff,,,0,0,en,Twitter Web App,1359259386993127428,780557598089109504,False
RT @thinkenstine: @ClaudiaWebbe @meenaharris Thank you for your support. Our Farmers are also asking for the debate with the Prime Minister…,2021-02-09 22:09:12,1359263104740196352,4920_bullet,,,4,0,en,Twitter for Android,,,False
"RT @Outlookindia: Yeh jan andolan hai, yeh fail nahi hoga (this is a people's movement, this will not fail), Rakesh Tikait said @RakeshTika…",2021-02-09 22:09:12,1359263103054041088,Khushpr92126013,,,282,0,en,Twitter for iPhone,,,False
"RT @srivatsayb: ""Rihanna is a Fool &amp; Dummy""

""Urmila is a soft-porn Star""

""Tapsee, Swara are B-grade Actress""

""Farmers are Terrorists""

""…",2021-02-09 22:09:11,1359263101028159488,aiyaduraitwitz,,,1679,0,en,Twitter for Android,,,False
RT @revanth_anumula: Huge support from all sections for farmers on #Day3 of #RajivRaithuBharosaPadayatra Every Indian should and must suppo…,2021-02-09 22:09:11,1359263099258290176,kalamabdulshaik,,,260,0,en,Twitter Web App,,,False
RT @PoliticalKida: Renowned Economist Manmohan Singh Explaining How Farmers Can Make More Profit With Help Of Private Players. https://t.co…,2021-02-09 22:09:09,1359263092807401474,niravsilkmills,,,1012,0,en,Twitter for iPhone,,,False
RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,2021-02-09 22:09:07,1359263082254635016,shani_nambardar,,,317151,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:09:06,1359263078387441667,Humble__B,,,20336,0,en,Twitter for iPhone,,,False
RT @AskAnshul: A citizen of Sri Lanka in farmers' protest. https://t.co/GRhrwzKfDd,2021-02-09 22:09:05,1359263074709045249,yashas64,,,2517,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:09:04,1359263070548201476,JagmeetButtar,,,930,0,en,Twitter Web App,,,False
@the_rawestt @therealkthang lol farmers,2021-02-09 22:09:02,1359263063338348545,nubadassss,,,0,0,en,Twitter for iPhone,1359253390161817602,2941004335,False
"RT @Kisanektamorcha: Government not uttering even a single word for the Martyred Farmers is really Reprehensible | Harmeet Singh Kadian

Wa…",2021-02-09 22:09:02,1359263060762849282,Charanj87673702,,,980,0,en,Twitter for Android,,,False
"RT @Tractor2twitr: PM cannot say that farmers don't know what they are protesting for. 

Farmers have made themselves clear. Earlier and to…",2021-02-09 22:09:00,1359263053171294208,pawans23,,,238,0,en,Twitter for Android,,,False
@Oscarthefarmer @1TonyHarding These peak bodies dont have many members.  Have a vote for all farmers.  Its the best way to decide,2021-02-09 22:08:59,1359263050449051654,tofar1,,,0,0,en,Twitter for Android,1359219684441137153,48633406,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:59,1359263048779841536,herecome_i,,,20336,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:58,1359263044002529280,XJKGX,,,20336,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:56,1359263038478577669,JenLCurt,,,20336,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:56,1359263037711134723,_HanaShi_,,,20336,0,en,Twitter for Android,,,False
RT @rihanna: why aren’t we talking about this?! #FarmersProtest https://t.co/obmIlXhK9S,2021-02-09 22:08:55,1359263031897776130,gull5inghh,,,317151,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:54,1359263030052282373,1EzzyA,,,20336,0,en,Twitter for iPhone,,,False
RT @FahmiSozan: Nodeep Kaur a female activist was arrested by Indian police on 12 January from the farmers protest in Delhi ! We are worrie…,2021-02-09 22:08:52,1359263021613240326,Kamalje62110255,,,2483,0,en,Twitter for iPhone,,,False
"@KarenAttiah @Twitter Excellent article @KarenAttiah, love and respect from the core of my heart to showcase farmer’s plight and authoritarian regime’s brutal counter measures to suppress the protest #FarmersProtest 1/n
#Farmers #FarmersAppealLawsRepeal",2021-02-09 22:08:52,1359263021575467008,DaminiIndia,,,0,1,en,Twitter for iPhone,1359197575145005056,16684243,False
"RT @flawsome_guy: Modi ji crying in parliament is Historical but farmers crying on roads is political

Godi media logic!",2021-02-09 22:08:52,1359263019650478094,sam9456,,,57,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:50,1359263011597389825,Gashes_,,,20336,0,en,Twitter for iPhone,,,False
RT @unitedsikhs: UNITED SIKHS network of legal teams with over 30 lawyers have been activated to make sure farmers in custody are not tortu…,2021-02-09 22:08:49,1359263009080754178,HarsharenK,,,5,0,en,Twitter for iPhone,,,False
"RT @the_hindu: Three farmers died at Tikri and Singhu border protest sites over the past 24 hours.
https://t.co/gY1CyoK56T",2021-02-09 22:08:49,1359263007851696128,TomsonFrancis,,,8,0,en,Twitter for Android,,,False
@Riteishd @narendramodi @ghulamnazad I like how you stand for what’s right and not boot licker like most of your fellow fraternity. You stood for farmers and you stand for PMO speech as well.,2021-02-09 22:08:49,1359263006757171208,rajdeepbilan,,,0,0,en,Twitter for iPhone,1359017800379994117,57998991,False
RT @maivirajhoon: @ClaudiaWebbe Protesting farmers: https://t.co/oHkDavC2xg,2021-02-09 22:08:48,1359263003741282304,4920_bullet,,,4,0,en,Twitter for Android,,,False
"RT @wendy_harmer: My fave instance of pollie #ClimateChange nonsense was  on interviewing a member of the NSW Shooters,Fishers&amp; Farmers Par…",2021-02-09 22:08:48,1359263002692751360,tpfeiffe,,,415,0,en,Twitter for iPad,,,False
"Good article, the National Farmers Federation (NFF) have been 'ahead' of the Nationals for a while- probably because they're concerned about remaining in existence long term, the Nats just want to be re-elected and not leak votes to One Nation? #ausPol
https://t.co/RLS7MOcbzA",2021-02-09 22:08:44,1359262986670493697,thecattery,,,0,1,en,Twitter Web App,,,False
RT @jewelrymandave: Tractor Charm / Farm Tractor Charm / Collectible Charm / Solid Sterling Silver Charm / Old Fashioned Tractor Charm / Ch…,2021-02-09 22:08:44,1359262986238447620,HollyOak4,,,2,0,en,Twitter Web App,,,False
RT @tylergaca: the men in this town can’t get enough of my strong farmers body 🙄,2021-02-09 22:08:43,1359262981230592000,werewolfstudy,,,163,0,en,Twitter for Android,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:42,1359262979292815363,kyloreh,,,20336,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:41,1359262973953519616,p_dinheiro,,,20336,0,en,Twitter for Android,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:08:40,1359262971399008259,4920_bullet,,,2456,0,en,Twitter for Android,,,False
"U.S. ag wants to harness finance + tech sectors for green growth agenda: https://t.co/lL0ZKtRUBJ ""ESG investment is growing at $2 trillion per annum, and agriculture is frequently not included as part of the portfolio of solution set to investment in a net zero economy."" @wbcsd",2021-02-09 22:08:39,1359262966441533441,DMciStrategies,,,0,1,en,Twitter Web App,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:08:38,1359262961676800003,MeenaKumary1,,,2456,0,en,Twitter for Android,,,False
"RT @Tractor2twitr: Please tweet today and tag @BernieSanders in every tweet and let him know about:
* Detained Farmers
* Human rights viola…",2021-02-09 22:08:37,1359262957117403138,kaur_roopleen,,,172,0,en,Twitter for Android,,,False
"RT @_Mehwish_farha: ! Rise! O Farmers!
Raise your voice!
Reinstate your claim for the land you own,
Rejuvenate your life with courage and m…",2021-02-09 22:08:36,1359262954496081924,rdkhan00220,,,19,0,en,Twitter Web App,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:34,1359262946455523332,imsobrandumb,,,20336,0,en,Twitter for iPhone,,,False
"RT @MAK62052502: Shame ! Modiji Degraded PM post of India.
Called Insect to all Farmers &amp; Peasants sitting peaceful agitation!🥱🥺☹️
@rihanna…",2021-02-09 22:08:34,1359262946380177414,filmukcritic,,,0,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:32,1359262935357534212,carlituhh,,,20336,0,en,Twitter for iPhone,,,False
RT @drvandanashiva: The Globally integrated industrial commodity supply chains controlled by big corporations are driving prices down every…,2021-02-09 22:08:31,1359262933956591617,voice_stolen,,,107,0,en,Twitter Web App,,,True
"RT @saahilmenghani: #Verified               #FarmersProtest

👉Scenes at Farmers Mahapanchayat at Rajasthan's Jaisora today

👉It was address…",2021-02-09 22:08:31,1359262933524520960,PriyafromLA,,,298,0,en,Twitter for iPhone,,,False
"Mr. Wojciechowsk said, adding that the E.U. is willing to resume negotiations as soon as possible, as tariffs have hurt agriculture on both sides of the Atlantic. “Our farmers are waiting for us to solve this problem,” he said.",2021-02-09 22:08:31,1359262932396343297,BritishSave,,,0,3,en,Twitter for iPhone,1359262930064318464,1268848730754756611,False
"The EU is eager to work with Biden to alleviate the trade tussle that developed between 🇺🇸 and E.U. duringTrump’s term, said EU Commissioner for Agri at the forum.
“I can see a good possibility for development of our trade relations,”

https://t.co/uNL2D82QUc",2021-02-09 22:08:31,1359262930064318464,BritishSave,,,1,5,en,Twitter for iPhone,,,False
"RT @innocent_sandep: If you eat today, thank a hard working Farmers who earn their living by the sweat of their brow...🚜❤️🌾
#FarmersCallPMf…",2021-02-09 22:08:30,1359262927799291905,MKharaud,,,48,0,en,Twitter for Android,,,False
RT @Jefferson_MFG: Italian-owned agribusiness Sedamyl to invest £80 million expanding its Yorkshire plant. The starches &amp; sweeteners manufa…,2021-02-09 22:08:29,1359262923886067714,Barbaran1961,,,425,0,en,Twitter for iPhone,,,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:29,1359262923860893700,imnotanironwall,,,20336,0,en,Twitter for Android,,,False
"@davincidiva @LorenaSGonzalez might be. Could be the wrong vegetables. You don't keep eating them! You say "" gotta do better! Heck even farmers will change seed if the geese gets sick! Where you been?",2021-02-09 22:08:29,1359262923193991170,nomisunride,,,0,1,en,Twitter for iPhone,1359256760633020417,15445377,False
"RT @ashes_will_fly: Tiktok is good sometimes actually, I vaguely knew about the Indian Farmers Protest but he explained exactly what is goi…",2021-02-09 22:08:28,1359262918710202369,Cheesymanfredo,,,20336,0,en,Twitter for iPhone,,,False
"RT @the_hindu: Three farmers died at Tikri and Singhu border protest sites over the past 24 hours.
https://t.co/gY1CyoK56T",2021-02-09 22:08:27,1359262914767581185,sanban910,,,8,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:08:26,1359262912640999428,Harjot_12o9,,,930,0,en,Twitter for Android,,,False
"RT @prabzdosanjh: 100+ farmers are missing since the 26th January. 
150+ farmers have been falsely imprisoned. 
200+ farmers have lost thei…",2021-02-09 22:08:21,1359262888972738562,GDhillon1999,,,10,0,en,Twitter for iPhone,,,False
"RT @DennisCricket_: Things India can't defeat in February:

England
Pakistani boxers
Pine trees
Farmers
International tea conspirators",2021-02-09 22:08:19,1359262881368391687,MehfoozAlii,,,1063,0,en,Twitter for iPhone,,,False
"RT @jerodmcdaniel: Modern farmers don’t produce food, they produce ingredients",2021-02-09 22:08:16,1359262871025295361,jjwills2,,,2,0,en,Twitter for Android,,,False
RT @TheKaranMenon: India’s Farmers Protest Explained. #FarmersProtest https://t.co/c6bvc4zSSV,2021-02-09 22:08:15,1359262864842911751,ghoststorycoll1,,,2404,0,en,Twitter Web App,,,False
"RT @FarmingUK: Defra plans to offer farmers the chance to take the remaining Basic Payment income as a lump sum in 2022, and tenant farmers…",2021-02-09 22:08:15,1359262863488122881,BradyGroupAgri,,,4,0,en,Twitter for iPhone,,,False
RT @rulezzz_chetan: @akshaykumar 200 farmers also died at protest uska kya?bolo kuch unke baare bhi,2021-02-09 22:08:14,1359262862536036356,pawans23,,,1,0,en,Twitter for Android,,,False
RT @drvandanashiva: The Globally integrated industrial commodity supply chains controlled by big corporations are driving prices down every…,2021-02-09 22:08:14,1359262858547056640,9Chriz,,,107,0,en,Twitter Web App,,,True
RT @Nolan_Mcfly: @RosietheResist1 @greggutfeld Keep that same energy when Republican farmers decide they no longer are selling crops to Dem…,2021-02-09 22:08:13,1359262856361959429,TimFrye44854122,,,1,0,en,Twitter for Android,,,False
PM of India is doing unfair to the farmers and ignoring them. Farmers are waiting to discuss the matter with PM but he.... #FarmersCallPMforDebate,2021-02-09 22:08:10,1359262845620211713,RamanSangha17,,,0,0,en,Twitter for iPhone,,,False
@wisemanabdul_ Playing like a bunch of farmers,2021-02-09 22:08:10,1359262843359481856,Bigsexyharris_,,,0,0,en,Twitter for iPhone,1359262656629145601,1177053218058096640,False
"@nillifauj @iml3g3nd @amaanbali I just pray that youth and farmers will stick together to win this protest and everyone gets home safely, Punjab has already shed a lot blood and our families are still recovering from the losses from 80s &amp; 90s.",2021-02-09 22:08:09,1359262840310255616,Yashpreet_K,,,0,1,en,Twitter for iPhone,1359240537425940480,1339111085530513408,False
@goal I hate that farmers club but it's ok https://t.co/QRMVEcmLhs,2021-02-09 22:08:09,1359262837672132611,kingliopa,,,0,0,en,Twitter for Android,1359262285991149571,26809005,False
RT @vijayprashad: Proud to have been associated with @newsclickin from its inception. An honest news channel that the government of India h…,2021-02-09 22:08:08,1359262835386187778,atti_cus,,,44,0,en,Twitter for iPhone,,,False
"RT @ClaudiaWebbe: Did you know

250 million Indian Farmers are protesting to prevent the privatisation &amp; free market takeover of their farm…",2021-02-09 22:08:08,1359262834354507776,N33EEJ,,,2456,0,en,Twitter for iPhone,,,False
"RT @HarsimratBadal_: Farmers don't grow AK-47s. They have been maligned &amp; slammed by GoI in every way possible. When PM Modi was CM, he wan…",2021-02-09 22:08:07,1359262829744775170,SciPhile88,,,40,0,en,Twitter for Android,,,False
"RT @JeromeFosterII: We are still here! #FarmersProtest 

You think we forgot? Justice for Indian Farmers &amp; the climate crisis is still on o…",2021-02-09 22:08:05,1359262822635622406,1in8billion1,,,930,0,en,Twitter for iPhone,,,False
"RT @AsYouNotWish: Interesting, quite interesting!

The Sikh supremacists who until yesterday were calling Deep Sidhu, an agent of the India…",2021-02-09 22:08:04,1359262817002672130,sunnrise2014,,,251,0,en,Twitter Web App,,,False
